,track_id,album
0,675115,20191
0,1907165,20176
0,3070164,20176
0,3157507,20240
0,99372,20244
0,1869308,20266
0,348253,20264
0,1677042,20283
0,276217,20283
0,1858549,20291
0,1389866,20294
0,1914961,20298
0,1195751,20300
0,1678256,20313
0,1079398,20311
0,2889314,20326
0,2999309,20330
0,2012542,20339
0,138075,20338
0,811180,20339
0,4568179,8
0,3558442,5210
0,2205879,8
0,3703952,8
0,291707,8
0,3390813,20340
0,1077228,8
0,285239,20341
0,2720015,20342
0,2750752,8
0,1082373,20342
0,2363794,8
0,23667,8
0,89090,20342
0,1902211,20341
0,507624,20347
0,3868944,20349
0,2192808,20347
0,170655,20347
0,1324966,20349
0,2319531,20349
0,1404954,20349
0,306237,20349
0,712626,20349
0,1104169,20349
0,1684194,20347
0,4420430,20349
0,373937,20349
0,1316567,20356
0,3734375,20358
0,1093848,20359
0,2914712,20359
0,2413161,20356
0,2848540,20359
0,3679567,20358
0,1909399,20358
0,600252,20358
0,2674639,20358
0,2487980,20362
0,1447209,20363
0,3127384,20359
0,3096172,20356
0,74639,20359
0,3668470,20363
0,1758365,20356
0,3847245,20363
0,3705699,20363
0,1729766,20356
0,1590424,20359
0,1242683,20356
0,3144246,20358
0,1961223,20356
0,3030800,20363
0,2812366,20359
0,1253295,20358
0,440231,20356
0,4730293,20356
0,204508,20358
0,2637275,20358
0,2828094,20356
0,1049812,20366
0,2413623,20378
0,816709,20377
0,1108810,20381
0,2200697,20377
0,3343909,20381
0,1928324,20379
0,1210739,20378
0,1820671,20385
0,2275613,20385
0,3283663,20385
0,278283,20385
0,3836800,20385
0,3884944,20397
0,3300745,20397
0,1752443,20398
0,835959,20397
0,188889,20397
0,2956122,20405
0,2966046,20420
0,2848958,20437
0,2896303,20444
0,132528,20448
0,1577910,20448
0,3762349,20448
0,526637,20448
0,3239800,20448
0,3840530,20448
0,2141673,20448
0,3028665,20448
0,2995077,20448
0,2931273,20452
0,2593947,20492
0,2879088,20491
0,2953727,20490
0,3345033,20492
0,3067192,20492
0,1764787,20493
0,3615105,20500
0,329539,20500
0,61257,20491
0,110343,20491
0,181252,20492
0,3679061,20493
0,3522749,20490
0,290836,20492
0,3705526,20500
0,519906,20509
0,1758488,20492
0,2083711,20490
0,1105823,20509
0,2831439,20492
0,1178330,20511
0,3355196,20509
0,3212264,20509
0,1084397,20492
0,2693663,20515
0,2829999,20493
0,2774226,20509
0,486659,20500
0,459221,20509
0,498052,20509
0,2090879,20505
0,2951989,20509
0,3325930,20509
0,1227151,20500
0,1891157,20490
0,2313580,20505
0,3881942,20509
0,1515401,20509
0,1455846,20509
0,1118365,20493
0,1210702,20492
0,3579175,20492
0,1651080,20492
0,2763360,20492
0,2883652,20505
0,117733,20492
0,3214896,20493
0,1140591,20493
0,3174950,20506
0,219962,20509
0,414387,20509
0,1865024,20493
0,531685,20492
0,3688861,20490
0,2916625,20509
0,243373,20493
0,3108114,20539
0,3130941,20490
0,1688753,20509
0,2960300,20492
0,2864540,20492
0,518157,20491
0,1681730,20550
0,1466845,20560
0,2196312,20560
0,2009341,20565
0,2672347,20585
0,414769,5476
0,3832731,19611
0,793278,20628
0,2363691,20630
0,2173400,20630
0,1355440,20628
0,3010834,20631
0,959950,20630
0,3205566,20629
0,2767453,20631
0,1458980,20631
0,874503,20631
0,3324572,20629
0,2234508,20631
0,2509552,20640
0,1192577,20640
0,1885462,20641
0,597782,20641
0,370302,20640
0,2307089,20641
0,160536,20642
0,2550726,20641
0,619692,20641
0,3682516,20643
0,2385605,20645
0,2242858,20641
0,2140748,20640
0,196032,20647
0,1736550,20641
0,2421724,20647
0,1772930,20642
0,692466,20659
0,52769,20673
0,1351773,20680
0,727676,20679
0,2718414,20679
0,1576403,20679
0,210089,20680
0,3376591,20680
0,3603140,20680
0,1499096,20680
0,2828632,20680
0,394813,20705
0,1207970,20701
0,1822084,20698
0,468554,20705
0,556372,20698
0,666744,20715
0,459336,20725
0,2890989,20742
0,3016504,20744
0,83154,20744
0,3591967,20744
0,3145367,20744
0,2735461,20744
0,2855230,20744
0,1977253,20744
0,1307511,20754
0,3452310,20755
0,2457616,20755
0,259224,20758
0,3550632,20764
0,61749,20755
0,3287408,20758
0,3056242,11871
0,2612271,20764
0,1751682,20758
0,3821613,20758
0,2647489,20758
0,1280254,20764
0,2085808,20764
0,891642,20764
0,1480953,20758
0,1127460,20758
0,222409,20755
0,1862449,20758
0,856848,20758
0,2366393,20764
0,1088199,20764
0,2117036,20771
0,3387151,20754
0,46516,20800
0,1752575,20799
0,1510127,20800
0,3106025,20803
0,848214,20799
0,1397319,20806
0,853091,20812
0,1785230,20813
0,2204524,20813
0,3049103,20816
0,249479,20819
0,1197154,20826
0,3175533,20829
0,1806858,20834
0,572688,20827
0,550487,20827
0,3678211,20838
0,3433442,20841
0,1571858,20838
0,136343,20834
0,2603024,20841
0,3015204,20818
0,3784247,20845
0,3660211,20841
0,1874235,20818
0,348989,20841
0,224369,20834
0,3346891,20847
0,2832589,20847
0,2789900,20838
0,615802,20818
0,2209058,20838
0,2880800,20826
0,3557198,20838
0,2933355,20856
0,2172361,20857
0,627491,20838
0,2546767,20845
0,1734441,20834
0,3263130,20838
0,408995,20838
0,2572956,20826
0,944675,20838
0,1523147,20847
0,2776126,20834
0,640411,20847
0,715166,20829
0,1966588,20847
0,3427144,20841
0,3551031,20874
0,883989,20826
0,1193285,20826
0,1524665,20847
0,2752955,20827
0,845093,20826
0,844574,20847
0,1044886,20838
0,1547265,20834
0,1808936,20845
0,3850181,20818
0,1914390,20818
0,4940,20818
0,1155402,20827
0,827942,20841
0,2148105,20818
0,3641811,20847
0,1929077,20841
0,913253,20845
0,1834746,20826
0,2771525,20827
0,351010,20834
0,1915015,20845
0,1568980,20846
0,3442464,20874
0,2994854,20847
0,3083014,20838
0,3663934,20845
0,3435110,20826
0,1955915,20838
0,3007719,20834
0,451565,20847
0,2312179,20818
0,3067306,20845
0,2290020,20827
0,3569708,20859
0,382439,20827
0,3669771,20818
0,184158,20826
0,8585,20827
0,1120789,20826
0,1617784,20847
0,792332,20818
0,3222029,20888
0,260852,20833
0,1690693,20841
0,487357,20827
0,240687,20845
0,3885264,20845
0,686217,20818
0,3731339,20841
0,622476,20847
0,2083578,20827
0,2332075,20845
0,3579560,20934
0,3365407,20934
0,2074740,20934
0,544015,20934
0,2888688,20934
0,1466952,20936
0,2237107,14650
0,2960418,20978
0,3097315,20994
0,3569837,20978
0,2652489,20988
0,1751875,20994
0,3843551,20994
0,1633134,20994
0,3261086,20978
0,864676,20978
0,1085008,20994
0,1553799,20994
0,280389,20994
0,951048,20978
0,99408,20994
0,3373846,21008
0,2389382,20978
0,2735082,20978
0,2150558,20979
0,3783305,20994
0,3340948,20978
0,500729,20994
0,820571,20994
0,2114881,20994
0,3629333,20994
0,1962346,21039
0,1571099,21037
0,2099148,21039
0,3222024,21039
0,1632679,21066
0,1178722,21071
0,838530,21071
0,1517099,21082
0,2217793,21102
0,3365012,21102
0,3526592,21102
0,2761030,21102
0,2300067,21114
0,2397919,21120
0,2376436,21120
0,813457,21123
0,202109,21120
0,714056,21126
0,934094,21114
0,1980635,21123
0,500030,21116
0,830100,21126
0,2278392,21123
0,618719,21131
0,1036688,21120
0,85737,21131
0,2378597,21116
0,1506556,21116
0,433414,21120
0,2299728,21132
0,1821593,21120
0,2323249,21123
0,3889634,21116
0,3780137,21123
0,62765,21120
0,301771,21126
0,3830895,21123
0,3636466,21123
0,1976294,21116
0,1074767,21123
0,3016701,21123
0,2217846,21153
0,2286159,21153
0,1233215,21181
0,708949,21182
0,2247257,21180
0,680809,21182
0,4895132,21180
0,2015276,21180
0,498709,21181
0,2547828,21185
0,357812,21181
0,905681,21186
0,3223734,21180
0,2370421,21184
0,1911910,21180
0,1345712,21182
0,1064541,21180
0,1810478,21181
0,838485,21182
0,1980258,21182
0,2637241,21182
0,230528,21181
0,2377951,21182
0,1399614,21180
0,179385,21182
0,1132376,21180
0,2440083,21182
0,2990930,21180
0,3539483,21181
0,2441481,21180
0,2374452,21181
0,1104597,21200
0,1114130,21201
0,1076984,21202
0,3827450,21201
0,3085460,21206
0,1741369,21207
0,616811,21209
0,2805023,21209
0,1713725,21209
0,2481359,21209
0,2864517,21207
0,267306,21233
0,3690488,21235
0,2993589,21258
0,3501986,3379
0,687908,21268
0,57317,21274
0,3735804,21278
0,944043,21274
0,811023,21274
0,3175999,21276
0,2104970,21276
0,3782538,21278
0,2305208,21276
0,2385601,21276
0,3443183,21276
0,3860456,21285
0,2679857,21285
0,400304,21292
0,1208896,21289
0,1768565,21316
0,1649728,21316
0,449785,21316
0,704870,21316
0,2015669,21316
0,193826,21316
0,303716,21328
0,2402548,21328
0,1399753,21330
0,3287382,21331
0,1335889,21327
0,663207,21332
0,88480,21330
0,457559,21331
0,2791271,21328
0,965702,21331
0,943894,21340
0,3233893,21340
0,294869,21332
0,2737583,21328
0,1202245,21333
0,2652521,21328
0,2746740,21330
0,436453,21327
0,528088,21340
0,1643580,21340
0,3456069,21332
0,3007539,21330
0,2390619,21331
0,4398204,21327
0,3530239,21327
0,126132,21327
0,1355003,21327
0,694157,21330
0,2640162,21340
0,3580473,21328
0,1921560,21340
0,3858214,21327
0,417545,21330
0,2836218,21327
0,1715223,21331
0,3091581,21340
0,1762683,21331
0,1297783,21331
0,2679929,21327
0,3463893,21328
0,2821659,21330
0,1105982,21328
0,3442029,21328
0,3067360,21331
0,513285,21332
0,1645219,21332
0,3667509,21340
0,950474,21332
0,3036435,21327
0,2958806,21328
0,463327,21332
0,3052956,21328
0,2234755,21340
0,2675224,21328
0,1532328,21332
0,1020705,21330
0,4782580,21340
0,531234,21337
0,3423115,21364
0,658147,21367
0,2612752,21367
0,595174,21364
0,3062597,21364
0,2451363,21364
0,632617,21364
0,2066244,21367
0,3128265,21364
0,662389,21364
0,707702,21364
0,353164,21367
0,2779913,21364
0,2623436,21380
0,1989002,21391
0,706773,21400
0,2919934,21405
0,443374,21400
0,3161140,21399
0,179671,21407
0,2422068,21407
0,262193,21407
0,3067165,21407
0,3481519,21416
0,1275557,21413
0,1560043,21413
0,18970,21413
0,280945,21418
0,1215848,21420
0,3783001,21433
0,186254,21429
0,3476495,21433
0,3303136,21439
0,3266144,21473
0,806518,21475
0,3011512,21480
0,2468666,7818
0,808626,21508
0,3863126,21506
0,3706307,21515
0,2152403,21519
0,2759217,21535
0,2422761,21547
0,273377,21549
0,311623,21547
0,495481,21555
0,2831153,21555
0,1480124,21549
0,260664,21561
0,1707392,21563
0,1340944,21561
0,144827,21561
0,2935736,21563
0,1053114,21561
0,1486674,21561
0,1321770,21563
0,2534331,21561
0,2643006,21562
0,952357,21563
0,3291871,21561
0,3718776,21561
0,1686179,21562
0,1675347,21549
0,1900249,21551
0,3000362,21549
0,2556447,21551
0,2810991,21554
0,2392523,21547
0,1332152,21551
0,3770274,21574
0,194980,21551
0,3692039,21549
0,3080833,21549
0,856559,21549
0,3761770,21551
0,2283677,21547
0,147696,21549
0,3428815,21549
0,1620791,21549
0,2696707,21547
0,3066443,21580
0,350412,21549
0,3409534,21586
0,2294263,21587
0,677331,21586
0,2760764,21587
0,1598957,21586
0,1173724,21591
0,3618420,21597
0,2330382,21591
0,170709,21591
0,2248655,21628
0,1559073,21637
0,3025882,21639
0,343091,21639
0,1893921,21640
0,1980827,21641
0,2876434,21642
0,3528392,21637
0,595106,21643
0,1494007,21637
0,3677748,21637
0,954835,21640
0,815508,21640
0,458779,21641
0,179533,21637
0,1761792,21643
0,1750542,21637
0,3846673,21643
0,3005980,21640
0,963539,21641
0,2823847,21640
0,1151352,21644
0,11599,21640
0,3822431,21644
0,2696787,21648
0,3800796,21641
0,2934919,21644
0,3676310,21643
0,3647112,21643
0,2831658,21641
0,2009603,21640
0,619813,21640
0,864440,21644
0,1250242,21640
0,1236098,21641
0,2536563,21637
0,2050580,21652
0,1999575,21644
0,2790178,21644
0,3346339,21644
0,1518155,21637
0,1297932,21641
0,1350327,21643
0,338406,21637
0,727895,21644
0,3526810,21641
0,2587347,21662
0,2847425,21662
0,1213263,21662
0,2168413,21662
0,2239936,21662
0,624700,21662
0,2419229,21662
0,3851946,21662
0,641702,21676
0,1700701,21691
0,1992278,21701
0,466716,21709
0,1044835,21716
0,4559576,21723
0,372717,21725
0,3803600,21723
0,1887542,21723
0,1866682,21726
0,556961,21723
0,1158332,21741
0,2810418,21743
0,3581214,21767
0,1712946,21767
0,3492883,21767
0,1688590,21765
0,2956066,21767
0,1093850,21767
0,651712,21765
0,2659688,21770
0,2578135,21770
0,1806191,21770
0,286460,21765
0,2874359,21770
0,3502068,21773
0,3705645,21773
0,1921987,21773
0,541293,21773
0,1333784,21773
0,628830,21773
0,3321297,21773
0,141669,21799
0,2412574,21797
0,111384,21806
0,3203831,21832
0,2443555,1187
0,1406005,21854
0,3283642,21882
0,2967548,21879
0,3692362,21881
0,1934971,21886
0,1209718,21886
0,3796135,21879
0,1332688,21886
0,1066735,21930
0,855347,21981
0,2114459,21984
0,3183522,21991
0,3230559,21983
0,550983,21993
0,3096253,21998
0,2746140,21991
0,42580,22002
0,552327,21993
0,2422896,22006
0,3142386,21993
0,1259720,21984
0,3261908,21991
0,2694654,21984
0,908364,21991
0,2745440,21983
0,3342278,21991
0,1097079,21993
0,1045017,21984
0,1262151,21983
0,846454,21983
0,2828087,22055
0,511534,22068
0,81676,22068
0,2583480,22071
0,217164,22068
0,3362110,22068
0,1211002,22071
0,3413286,22068
0,1584250,22068
0,1341690,22068
0,2546372,22090
0,2289913,22125
0,702926,22134
0,2659167,22125
0,1987962,22125
0,620375,22140
0,2303085,22125
0,1053302,22156
0,1325599,22163
0,2585272,22163
0,1250284,22170
0,2141816,22170
0,2420764,22245
0,3850471,22245
0,2005726,22245
0,1252400,22245
0,2714507,22245
0,1082975,22245
0,690505,22245
0,2652310,22245
0,229495,22262
0,4167,22262
0,3422209,22277
0,61276,22277
0,232821,22277
0,2441327,22277
0,3502576,22277
0,2285123,22277
0,709181,22277
0,2332514,22277
0,468612,22284
0,2338380,22291
0,337446,22291
0,1807321,22291
0,2455616,22291
0,3305353,22293
0,2457609,22295
0,2021659,22301
0,1896563,22301
0,3027727,22304
0,586038,22307
0,1400913,22301
0,1558716,22301
0,505733,22323
0,373264,22324
0,1117142,22363
0,2074660,22364
0,2597058,22363
0,2727298,22363
0,79409,22363
0,1770587,22363
0,1767795,22363
0,232963,22363
0,1068994,22365
0,60423,22363
0,2696444,22374
0,1591800,22374
0,3007702,22374
0,1230985,22374
0,155808,22380
0,1349213,22392
0,1050393,22392
0,3800797,22392
0,723985,22392
0,2673890,22392
0,913203,22392
0,169115,22392
0,1993235,22392
0,269845,22394
0,2973821,22395
0,1466627,22396
0,97303,22392
0,1266386,22395
0,1977661,22392
0,133182,22391
0,3232680,22391
0,1137530,22392
0,3045099,22424
0,1920358,22430
0,3638412,22434
0,1677151,22441
0,2860911,22448
0,2581177,22457
0,1928299,22457
0,3065052,22457
0,272566,22463
0,451781,22468
0,704230,22471
0,74553,22465
0,2867733,22464
0,2236488,22464
0,502053,22498
0,625937,22498
0,471280,22497
0,2349016,22498
0,1121414,22501
0,1816688,22498
0,3072976,22497
0,2288543,22501
0,3034785,22498
0,880067,22498
0,2844315,22498
0,1297860,22497
0,276251,22501
0,2895005,22510
0,898648,22510
0,1960909,22515
0,1692292,22564
0,908758,22554
0,162849,22578
0,1871402,22587
0,3557946,22582
0,3328464,22585
0,2978217,22585
0,2142724,22578
0,3770930,22587
0,1385098,22582
0,1193295,22579
0,2277013,22578
0,1188607,22578
0,270451,22605
0,1864962,22614
0,1108825,22622
0,535452,22623
0,3329197,22622
0,2816708,22623
0,2580738,22622
0,1987820,22622
0,3001542,22622
0,3287236,22654
0,421617,22681
0,263426,22682
0,659978,22684
0,2969199,22682
0,3392980,22686
0,2786062,22687
0,496135,22687
0,2469230,22685
0,2883161,22687
0,466775,22687
0,1715146,22692
0,2218922,22687
0,2017130,22687
0,2141217,22698
0,19127,22698
0,2748379,22699
0,607385,22702
0,3370500,22704
0,1369354,22705
0,195938,22702
0,2768200,22702
0,2234506,22705
0,1737520,22713
0,3569883,22734
0,1548421,22732
0,593922,22734
0,680697,22749
0,494198,22749
0,1790296,22746
0,2611018,22750
0,3333601,22749
0,1853385,22747
0,2891228,22749
0,1750159,22757
0,868181,22757
0,1999729,22757
0,3689464,22757
0,2527091,22759
0,1348408,22749
0,3637959,22749
0,518561,22757
0,1057075,22749
0,918136,22757
0,3512195,22749
0,641779,22757
0,12344,22749
0,892599,22750
0,1099791,22750
0,2898312,22749
0,887421,22757
0,601272,22757
0,2957597,22749
0,2762482,22749
0,3481994,22750
0,3283630,22749
0,1852354,22757
0,1760376,22751
0,380455,22750
0,3344147,22750
0,1537993,22801
0,3084160,22803
0,617798,22804
0,2843760,22805
0,2619780,22811
0,2187974,22803
0,2157491,22829
0,3422184,22830
0,1886545,22831
0,2884095,22831
0,1561290,22831
0,3251679,22831
0,2019995,22831
0,3078774,22869
0,45181,22867
0,1406698,22877
0,688054,22877
0,2768824,22881
0,2972434,22881
0,2479329,22877
0,3098580,22877
0,1070214,22888
0,1180895,22877
0,2369248,22881
0,295889,22904
0,329595,22903
0,1081446,22903
0,2158665,22903
0,858497,22903
0,3550877,22903
0,2022514,22903
0,2565294,22903
0,2182137,22928
0,2509532,22929
0,1153315,22937
0,2050598,22928
0,1728675,22928
0,3057835,22941
0,680971,22937
0,2153123,22928
0,1899276,22928
0,3650102,22928
0,2113403,22934
0,151703,22937
0,1579924,22928
0,1708026,22928
0,723248,22946
0,1265176,22937
0,2861685,22941
0,2782683,22937
0,1203064,22928
0,1248372,22956
0,1629285,22954
0,1882226,22970
0,3741993,22978
0,1284807,22970
0,1542240,22970
0,3772048,22996
0,1056129,22996
0,3283874,22996
0,1205287,22996
0,2032166,23033
0,1470057,23056
0,1850508,23056
0,3723419,23055
0,1127455,23056
0,1084122,23056
0,809213,23056
0,346653,23055
0,1311408,23056
0,3091455,23056
0,961082,23056
0,2694655,23056
0,509574,23056
0,358137,23073
0,1524508,23076
0,1265413,23090
0,97285,23096
0,1102678,23096
0,1153566,23100
0,1144934,23096
0,3261523,23111
0,3387010,23111
0,1564695,23111
0,1710718,23131
0,427161,23131
0,2779535,23131
0,887580,23135
0,3522868,23135
0,655239,23131
0,3453,23158
0,3575630,23159
0,2252055,23159
0,209381,23158
0,3019140,23159
0,2268489,23180
0,2571235,23180
0,2891953,23180
0,3459108,23205
0,2124656,23211
0,843602,23215
0,3501935,23266
0,289537,23269
0,1987654,23271
0,3003680,23272
0,1885567,23302
0,813537,23303
0,3229592,23303
0,1346761,23303
0,1299785,23302
0,3511390,23302
0,2438773,23303
0,1515300,23303
0,3519377,23303
0,2112676,23319
0,3510369,23322
0,1076389,23324
0,451300,23334
0,2737153,23339
0,1986536,23339
0,1846853,23344
0,443462,23347
0,3001338,23344
0,1284864,23356
0,1611799,23356
0,523657,23370
0,2119341,23395
0,2050224,23402
0,4680208,23400
0,1282045,23402
0,702992,23400
0,853742,23400
0,1522822,23402
0,1531928,23402
0,1364646,23402
0,2722406,23400
0,2905537,23424
0,1979376,23442
0,3001492,23461
0,3203882,23489
0,2706311,23489
0,2215556,23493
0,652847,23490
0,2004251,23491
0,145805,23489
0,3712298,23490
0,1204951,23493
0,2110809,23490
0,1059742,23493
0,1729899,23489
0,176803,23493
0,2519419,23490
0,3644368,23493
0,2657313,23489
0,3194295,23503
0,3739477,23503
0,3574142,23545
0,2640179,23546
0,2581021,23547
0,3536167,23546
0,359289,9439
0,222241,23550
0,2796709,23545
0,2982669,23604
0,2821700,23613
0,3027157,23625
0,1568343,23615
0,3722006,23625
0,1153611,23613
0,3577452,23616
0,1160429,23625
0,1672806,23613
0,2563455,23623
0,1375596,23613
0,2713189,23625
0,3379875,23616
0,2566606,23652
0,706004,23653
0,180218,23652
0,2268431,23652
0,106451,23652
0,860862,23654
0,2688829,23652
0,1959473,23653
0,2202932,23604
0,2410527,23687
0,625390,23693
0,1873879,23689
0,2167512,23693
0,2395988,23699
0,2339348,23702
0,2428917,23702
0,3880306,23732
0,44081,23730
0,1803513,23730
0,2599936,23731
0,599663,23731
0,2790010,23732
0,2174946,23732
0,2584529,23731
0,1921424,23740
0,702920,23738
0,879602,23734
0,2830844,23739
0,722452,23730
0,3556376,23732
0,3066419,23730
0,3599642,23732
0,484933,23734
0,2533899,23734
0,274943,23730
0,359968,23731
0,247800,23730
0,1690734,23732
0,2808659,23730
0,1321032,23730
0,3427150,23730
0,1504541,23744
0,3445180,23731
0,3051211,23730
0,820242,23740
0,3228348,23732
0,635646,23757
0,1084325,23731
0,11765,23739
0,1991969,23724
0,2175528,23778
0,2943375,23782
0,1087474,23787
0,1991510,23791
0,3339658,23791
0,2493856,23791
0,1381656,23791
0,2482714,23791
0,662606,23791
0,2137552,23804
0,870076,23810
0,220598,23804
0,871828,23837
0,3320614,10398
0,3781863,23854
0,159478,23867
0,2802104,23885
0,223111,23885
0,2196104,23888
0,3256725,23888
0,205324,23888
0,513661,23897
0,200520,23898
0,2277471,23888
0,3667074,23888
0,907141,23888
0,3159698,23888
0,908651,23888
0,1479277,23893
0,3231314,23888
0,1169125,23888
0,267609,23891
0,2817833,23934
0,4799513,23937
0,2678573,23937
0,3822407,23933
0,1104491,23933
0,2821554,23969
0,1854982,23965
0,1934018,23971
0,2955152,23967
0,1563062,23971
0,61819,23971
0,3732235,23983
0,1236111,23983
0,862156,23983
0,642900,23993
0,1871425,24028
0,3759730,24031
0,2111123,24030
0,2456232,24021
0,2180725,24028
0,2085884,24028
0,426089,24028
0,3604877,24035
0,3012516,24031
0,1868797,24039
0,3389853,24028
0,2172556,24035
0,1600918,24028
0,1011111,24039
0,3026874,24052
0,2466970,24053
0,1704120,24053
0,61688,24053
0,356436,24051
0,1447647,24050
0,1242886,24051
0,1155126,24051
0,2919691,24051
0,3221830,24053
0,2460527,24051
0,2615290,24061
0,2921741,24064
0,1205307,24053
0,506042,24053
0,2791029,24051
0,634158,24051
0,336545,24051
0,1111169,24051
0,270419,24051
0,1929123,24058
0,1571069,24070
0,1433007,24053
0,2205033,24051
0,2320071,24051
0,1081487,24053
0,341416,24070
0,1072828,24051
0,1680287,24053
0,3649175,24064
0,2338522,24051
0,3098695,24061
0,2956087,24051
0,2412547,24061
0,2967871,24051
0,1894128,24053
0,2714334,24078
0,2722163,24094
0,3529140,24105
0,3366250,24120
0,2187996,24124
0,1779164,24124
0,2464534,24124
0,499440,24124
0,2969105,24124
0,2215412,24133
0,3669205,24133
0,2664733,24133
0,336792,24144
0,3734172,24144
0,1603665,24144
0,151707,24144
0,947747,24151
0,1197134,24155
0,2226550,24152
0,870244,24162
0,3836596,24162
0,1639790,24162
0,504734,24165
0,87332,24165
0,263066,24165
0,53545,24167
0,2148226,24165
0,2659810,24171
0,121335,24180
0,1835090,24182
0,3737585,24182
0,3370543,24180
0,2789896,24182
0,3067724,24181
0,2121367,24182
0,3261301,24182
0,2252496,24182
0,1816295,24182
0,1108747,24181
0,3803127,24186
0,433342,24182
0,690537,24182
0,170196,24195
0,2610183,24227
0,1742077,24239
0,3303192,5214
0,2730064,24248
0,3736823,24248
0,3628023,24248
0,1169001,24252
0,2884481,24257
0,1671713,24257
0,1351417,24257
0,537825,24263
0,3738828,24257
0,2813127,24263
0,2512620,24261
0,1197853,24263
0,2804490,24257
0,3159930,24261
0,3233175,24263
0,2956024,24324
0,2816967,24324
0,1976319,24324
0,3837966,24327
0,960784,24324
0,2929830,24327
0,3721989,24324
0,2413724,24348
0,3553465,24348
0,3340494,24346
0,2023535,24348
0,1402413,24348
0,149242,24348
0,2880095,24348
0,1910423,24348
0,128387,24348
0,2279303,24348
0,1110633,24348
0,1792757,24348
0,1344207,24346
0,173843,24388
0,2823633,24442
0,3137990,24444
0,2889302,24468
0,3746957,24468
0,3365830,24469
0,3338410,24471
0,1559499,24473
0,502483,24473
0,2567766,24473
0,1759148,24474
0,1604891,24474
0,2805050,24480
0,1881645,24468
0,89119,24468
0,2884149,24482
0,2905444,24468
0,3137079,24483
0,3406810,24468
0,2062129,24498
0,2673913,24498
0,599467,24501
0,1252560,24518
0,1575123,24529
0,2090004,24530
0,3638179,24531
0,1634233,24531
0,861225,24530
0,1680320,24531
0,551397,24530
0,1321342,24531
0,647096,24530
0,170799,24531
0,1470156,24531
0,3094814,24530
0,2083435,24564
0,1433093,24563
0,3102627,24564
0,727756,24564
0,1963233,24575
0,3786817,24583
0,1200623,24583
0,3700634,24582
0,3289072,24595
0,146429,24595
0,1571061,24595
0,2829446,24595
0,2546694,24644
0,3188685,24654
0,2872203,24668
0,142515,24668
0,3718772,24668
0,2023962,24668
0,2934926,24668
0,3357140,24670
0,562832,24671
0,1660548,24670
0,2226790,24672
0,287211,24670
0,2004802,24679
0,1948070,24678
0,2673648,24670
0,3618386,24671
0,148963,24679
0,850399,24670
0,2950492,24671
0,1176515,24679
0,2697576,24671
0,2337928,24670
0,2246359,24675
0,3753911,24678
0,2062322,24671
0,1134088,24671
0,1714507,24668
0,1756563,24692
0,3822505,24692
0,3254754,24679
0,1121318,24679
0,1691006,24678
0,2275065,24695
0,3750703,24678
0,3147501,24679
0,1966809,24678
0,3454662,24672
0,3836979,24692
0,3332967,24671
0,3006066,24677
0,3711083,24679
0,1639791,24677
0,136357,24692
0,55432,24692
0,1584156,24672
0,1784322,24678
0,3362275,24679
0,7217,24670
0,3802080,24671
0,2079307,24669
0,3686178,24692
0,2492847,24671
0,1687953,24672
0,1759002,24670
0,1912414,24692
0,346149,24681
0,2705651,24690
0,3067201,24669
0,2041501,24677
0,3633793,24678
0,2127420,24692
0,1985348,24679
0,3515093,24678
0,406699,24678
0,2685821,24671
0,2832714,24671
0,2844707,24692
0,281321,24719
0,1336609,24679
0,1935426,24765
0,54448,24767
0,2563518,24765
0,1836032,24788
0,3708101,24802
0,2123312,24804
0,3102248,24806
0,464331,24802
0,1326165,24802
0,3673140,24806
0,454427,24802
0,4489146,24806
0,2205013,24802
0,647518,24806
0,564154,24802
0,3554909,24836
0,1198228,24835
0,2260616,24835
0,1085310,24835
0,1735824,24836
0,1193290,24836
0,2014154,24870
0,566527,24870
0,2469006,24870
0,724642,24877
0,291014,24878
0,1621178,24878
0,2515234,24878
0,3153950,24880
0,2818314,24877
0,266762,24881
0,2002943,24882
0,3732234,24870
0,2263930,24870
0,2882298,24896
0,3198609,24927
0,3500978,24926
0,2837705,24926
0,822835,24929
0,2727541,24926
0,1135731,24944
0,2371025,24944
0,271289,24944
0,2834677,24955
0,2162691,24953
0,2820113,24953
0,15016,24847
0,1411174,24977
0,1847900,24981
0,2333040,24985
0,1104443,24987
0,1643385,24989
0,2288527,24987
0,1137345,24989
0,165566,24989
0,1980787,24987
0,3796281,24987
0,2955868,24987
0,3287839,24989
0,1260508,24989
0,297215,24987
0,3837129,24989
0,3101642,24989
0,3870177,24989
0,2365298,24990
0,2481272,24990
0,916183,24990
0,3065987,25000
0,2252479,25003
0,3243241,25003
0,1081454,24999
0,1050715,24997
0,1525365,25003
0,1709010,25003
0,1628568,25003
0,3513573,24997
0,1337879,25012
0,3499008,25013
0,1897386,25012
0,163055,25012
0,3579625,25013
0,3626738,25024
0,3410702,25022
0,166558,25046
0,1128472,25050
0,3800854,25046
0,1205351,25056
0,1166281,25065
0,84525,25098
0,3113155,25099
0,3780064,25101
0,2891097,25101
0,260025,25103
0,1847769,25101
0,3021789,25103
0,2020242,25101
0,624801,25103
0,3165510,25103
0,1586828,25103
0,192151,25103
0,3801734,25103
0,4881060,25116
0,1559780,25122
0,161725,25120
0,2591448,25117
0,2849934,25117
0,1791938,25120
0,667988,25121
0,1891110,25116
